,group,group_day_key,group_day_label,day_trt,day_an,day,date,image_label,shell_length_um,shell_length_mm
379,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_1,316.357,0.316357
380,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_2,319.598,0.319598
381,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_3,332.948,0.332948
382,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_4,324.306,0.324306
383,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_5,332.164,0.332164
384,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_6,329.574,0.329574
385,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_7,341.25,0.34125
386,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_8,341.225,0.341225
387,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_9,311.162,0.311162
388,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_10,313.05,0.31305
389,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_10,309.798,0.309798
390,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_11,322.138,0.322138
391,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_11,299.988,0.299988
392,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_11,329.169,0.329169
393,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_12,294.741,0.294741
394,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_12,314.443,0.314443
395,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_12,310.851,0.310851
396,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_13,298.344,0.298344
397,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_13,333.487,0.333487
398,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_13,307.586,0.307586
399,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_13,305.303,0.305303
400,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_14,283.195,0.283195
401,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_15,325.356,0.325356
402,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_16,331.126,0.331126
403,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_16,321.68,0.32168
404,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_17,318.506,0.318506
405,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_17,329.158,0.329158
406,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_18,328.363,0.328363
407,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_18,317.127,0.317127
408,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_19,280.983,0.280983
409,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_20,326.687,0.326687
410,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_20,314.759,0.314759
411,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_21,323.699,0.323699
412,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_22,325.252,0.325252
413,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_23,285.794,0.285794
414,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_24,303.3,0.3033
415,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_24,335.778,0.335778
416,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_25,342.132,0.342132
417,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_26,309.026,0.309026
418,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_26,280.031,0.280031
419,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_27,319.158,0.319158
420,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_28,334.095,0.334095
421,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_28,326.306,0.326306
422,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_29,349.535,0.349535
423,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_29,336.239,0.336239
424,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_29,286.882,0.286882
425,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_30,323.826,0.323826
426,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_31,313.654,0.313654
427,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_31,294.543,0.294543
428,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_32,312.595,0.312595
429,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_32,329.101,0.329101
430,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_32,309.593,0.309593
431,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_33,326.937,0.326937
432,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_33,329.144,0.329144
433,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_33,310.048,0.310048
434,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_33,335.146,0.335146
435,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_34,336.294,0.336294
436,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_34,330.409,0.330409
437,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_34,283.777,0.283777
438,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_34,297.189,0.297189
439,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_35,314.783,0.314783
440,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_36,307.433,0.307433
441,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_36,295.141,0.295141
442,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_37,357.727,0.357727
443,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_38,324.688,0.324688
444,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_38,332.612,0.332612
445,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_39,279.225,0.279225
446,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_39,321.849,0.321849
447,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_40,319.083,0.319083
448,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_41,307.262,0.307262
449,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_42,308.887,0.308887
450,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_42,324.638,0.324638
451,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_43,307.743,0.307743
452,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_43,307.51,0.30751
453,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_43,313.328,0.313328
454,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_44,330.755,0.330755
455,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_45,332.229,0.332229
456,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_46,312.33,0.31233
457,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_46,327.935,0.327935
458,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_47,306.641,0.306641
459,LA,7E8E995C,LA_19_Eyed,19_Eyed,15-21,19,2023-05-28,LA_19_eyed_48,272.594,0.272594
460,LA,F5D8591F,LA_21_Small,21_Small,15-21,21,2023-05-30,LA_19_eyed_49,320.664,0.320664
538,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0001,2102.701,2.102701
539,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0001,3222.493,3.222493
540,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0002,5045.455,5.045455
541,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0002,3900.84,3.90084
542,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0003,2921.986,2.921986
543,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0004,5508.396,5.508396
544,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0005,2191.511,2.191511
545,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0006,2574.698,2.574698
546,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0007,5277.698,5.277698
547,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0008,2871.117,2.871117
548,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0009,2234.116,2.234116
549,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0009,4384.255,4.384255
550,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0009,3651.535,3.651535
551,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0010,3636.878,3.636878
552,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0010,5722.151,5.722151
553,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0010,1685.195,1.685195
554,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0011,3321.345,3.321345
555,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0011,2477.839,2.477839
556,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0012,1994.988,1.994988
557,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0012,5303.464,5.303464
558,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0012,2269.296,2.269296
559,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0012,3858.926,3.858926
560,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0013,4168.739,4.168739
561,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0013,2482.902,2.482902
562,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0013,3331.031,3.331031
563,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0013,1477.503,1.477503
564,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0014,3091.644,3.091644
565,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0014,1740.887,1.740887
566,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0015,2873.651,2.873651
567,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0015,4884.624,4.884624
568,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0015,2685.953,2.685953
569,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0016,4392.008,4.392008
570,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0016,2905.314,2.905314
571,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0017,3921.244,3.921244
572,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0017,3179.031,3.179031
573,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0017,3672.418,3.672418
574,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0018,3675.423,3.675423
575,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0018,3982.351,3.982351
576,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0018,2763.404,2.763404
577,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0019,4260.903,4.260903
578,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0019,5064.48,5.06448
579,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0019,4071.567,4.071567
580,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0019,2353.402,2.353402
581,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0020,2986.439,2.986439
582,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0020,2124.272,2.124272
583,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0020,2475.515,2.475515
584,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0021,3167.527,3.167527
585,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0021,2821.76,2.82176
586,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0022,3488.838,3.488838
587,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0022,3003.315,3.003315
588,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0023,3210.497,3.210497
589,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0023,4379.225,4.379225
590,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0023,3535.433,3.535433
591,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0024,3509.556,3.509556
592,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0025,3604.858,3.604858
593,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0025,2989.944,2.989944
594,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0025,3219.891,3.219891
595,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0025,4304.7,4.3047
596,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0026,5786.096,5.786096
597,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0027,5275.793,5.275793
598,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0028,4326.982,4.326982
599,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0028,4910.335,4.910335
600,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0029,3893.265,3.893265
601,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0029,4488.306,4.488306
602,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0030,4277.452,4.277452
603,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0030,4994.908,4.994908
604,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0032,5262.779,5.262779
605,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0032,3751.839,3.751839
606,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0033,5251.072,5.251072
607,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0033,4632.97,4.63297
608,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0034,3278.931,3.278931
609,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0034,3742.366,3.742366
610,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0034,5191.545,5.191545
611,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0035,4022.773,4.022773
612,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0035,3879.647,3.879647
613,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0036,3611.793,3.611793
614,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0036,3497.19,3.49719
615,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0036,4947.18,4.94718
616,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0037,4534.87,4.53487
617,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0038,2972.661,2.972661
618,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0039,1988.511,1.988511
619,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0039,1786.218,1.786218
620,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0040,4263.475,4.263475
621,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0040,4470.356,4.470356
622,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0041,4518.031,4.518031
623,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0041,2501.431,2.501431
624,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0042,3820.55,3.82055
625,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0042,3648.749,3.648749
626,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0042,2842.386,2.842386
627,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0043,3512.638,3.512638
628,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0043,4246.515,4.246515
629,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0044,4800.449,4.800449
630,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0045,6196.967,6.196967
631,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0045,3739.349,3.739349
632,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0045,2275.655,2.275655
633,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0046,4903.317,4.903317
634,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0046,5358.765,5.358765
635,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0047,3666.35,3.66635
636,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0047,6376.415,6.376415
637,LA,BCDA9B63,LA_49_Seed,49_Seed,49,49,2023-06-27,LA_day49_0047,3428.507,3.428507
638,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LARMIX_PreDep_3,19215.289,19.215289
639,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LARMIX_PreDep_3,13454.274,13.454274
640,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LARMIX_PreDep_3,14649.048,14.649048
641,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12467.921,12.467921
642,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12341.969,12.341969
643,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,16425.66,16.42566
644,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12133.999,12.133999
645,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,8980.221,8.980221
646,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,9697.977,9.697977
647,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,10571.356,10.571356
648,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,11069.326,11.069326
649,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,10463.806,10.463806
650,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,10470.27,10.47027
651,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12899.581,12.899581
652,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12448.465,12.448465
653,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12685.07,12.68507
654,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,8563.538,8.563538
655,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,8842.975,8.842975
656,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,7214.708,7.214708
657,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,10177.964,10.177964
658,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,5306.417,5.306417
659,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,11369.454,11.369454
660,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,7037.691,7.037691
661,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,6991.618,6.991618
662,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,8072.391,8.072391
663,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,15214.396,15.214396
664,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,15933.456,15.933456
665,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,11635.85,11.63585
666,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,9388.419,9.388419
667,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,9266.06,9.26606
668,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,11925.112,11.925112
669,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,10993.703,10.993703
670,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,11557.642,11.557642
671,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12184.501,12.184501
672,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,7783.071,7.783071
673,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12613.209,12.613209
674,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,9539.319,9.539319
675,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12248.572,12.248572
676,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,9272.924,9.272924
677,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,15044.1,15.0441
678,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,10342.646,10.342646
679,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,14622.291,14.622291
680,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,7760.068,7.760068
681,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,7821.387,7.821387
682,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,8553.153,8.553153
683,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,7525.909,7.525909
684,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,16496.586,16.496586
685,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,13504.178,13.504178
686,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,14671.937,14.671937
687,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,9325.058,9.325058
688,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,8803.14,8.80314
689,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,12192.373,12.192373
690,LA,335AAF42,LA_78_Predep,78_Predep,78,78,2023-07-26,LA_PreDep_1,13769.249,13.769249
