"","site_name","datetime","temp"
"1","YRK",2023-08-01 09:45:00,27.628
"2","YRK",2023-08-01 10:00:00,27.674
"3","YRK",2023-08-01 10:15:00,27.686
"4","YRK",2023-08-01 10:30:00,27.738
"5","YRK",2023-08-01 10:45:00,27.815
"6","YRK",2023-08-01 11:00:00,27.803
"7","YRK",2023-08-01 11:15:00,27.838
"8","YRK",2023-08-01 11:30:00,27.839
"9","YRK",2023-08-01 11:45:00,27.861
"10","YRK",2023-08-01 12:00:00,27.773
"11","YRK",2023-08-01 12:15:00,27.778
"12","YRK",2023-08-01 12:30:00,27.756
"13","YRK",2023-08-01 12:45:00,27.691
"14","YRK",2023-08-01 13:00:00,27.602
"15","YRK",2023-08-01 13:15:00,28.012
"16","YRK",2023-08-01 13:30:00,28.107
"17","YRK",2023-08-01 13:45:00,28.037
"18","YRK",2023-08-01 14:00:00,28.025
"19","YRK",2023-08-01 14:15:00,28.042
"20","YRK",2023-08-01 14:30:00,28.213
"21","YRK",2023-08-01 14:45:00,28.256
"22","YRK",2023-08-01 15:00:00,28.396
"23","YRK",2023-08-01 15:15:00,28.465
"24","YRK",2023-08-01 15:30:00,28.523
"25","YRK",2023-08-01 15:45:00,28.56
"26","YRK",2023-08-01 16:00:00,28.593
"27","YRK",2023-08-01 16:15:00,28.506
"28","YRK",2023-08-01 16:30:00,28.036
"29","YRK",2023-08-01 16:45:00,28.032
"30","YRK",2023-08-01 17:00:00,27.995
"31","YRK",2023-08-01 17:15:00,28.026
"32","YRK",2023-08-01 17:30:00,28.1
"33","YRK",2023-08-01 17:45:00,28.236
"34","YRK",2023-08-01 18:00:00,28.064
"35","YRK",2023-08-01 18:15:00,27.915
"36","YRK",2023-08-01 18:30:00,27.841
"37","YRK",2023-08-01 18:45:00,27.857
"38","YRK",2023-08-01 19:00:00,27.898
"39","YRK",2023-08-01 19:15:00,27.94
"40","YRK",2023-08-01 19:30:00,27.978
"41","YRK",2023-08-01 19:45:00,27.963
"42","YRK",2023-08-01 20:00:00,27.922
"43","YRK",2023-08-01 20:15:00,27.95
"44","YRK",2023-08-01 20:30:00,27.956
"45","YRK",2023-08-01 20:45:00,27.976
"46","YRK",2023-08-01 21:00:00,27.99
"47","YRK",2023-08-01 21:15:00,27.958
"48","YRK",2023-08-01 21:30:00,27.909
"49","YRK",2023-08-01 21:45:00,27.903
"50","YRK",2023-08-01 22:00:00,27.909
"51","YRK",2023-08-01 22:15:00,27.886
"52","YRK",2023-08-01 22:30:00,27.828
"53","YRK",2023-08-01 22:45:00,27.773
"54","YRK",2023-08-01 23:00:00,27.733
"55","YRK",2023-08-01 23:15:00,27.679
"56","YRK",2023-08-01 23:30:00,27.64
"57","YRK",2023-08-01 23:45:00,27.563
"58","YRK",2023-08-02,27.554
"59","YRK",2023-08-02 00:15:00,27.578
"60","YRK",2023-08-02 00:30:00,27.571
"61","YRK",2023-08-02 00:45:00,27.549
"62","YRK",2023-08-02 01:00:00,27.473
"63","YRK",2023-08-02 01:15:00,27.494
"64","YRK",2023-08-02 01:30:00,27.379
"65","YRK",2023-08-02 01:45:00,27.344
"66","YRK",2023-08-02 02:00:00,27.315
"67","YRK",2023-08-02 02:15:00,27.301
"68","YRK",2023-08-02 02:30:00,27.29
"69","YRK",2023-08-02 02:45:00,27.245
"70","YRK",2023-08-02 03:00:00,27.228
"71","YRK",2023-08-02 03:15:00,27.207
"72","YRK",2023-08-02 03:30:00,27.163
"73","YRK",2023-08-02 03:45:00,27.143
"74","YRK",2023-08-02 04:00:00,27.071
"75","YRK",2023-08-02 04:15:00,27.053
"76","YRK",2023-08-02 04:30:00,27.069
"77","YRK",2023-08-02 04:45:00,27.098
"78","YRK",2023-08-02 05:00:00,27.104
"79","YRK",2023-08-02 05:15:00,27.107
"80","YRK",2023-08-02 05:30:00,27.089
"81","YRK",2023-08-02 05:45:00,27.086
"82","YRK",2023-08-02 06:00:00,27.117
"83","YRK",2023-08-02 06:15:00,27.135
"84","YRK",2023-08-02 06:30:00,27.151
"85","YRK",2023-08-02 06:45:00,27.203
"86","YRK",2023-08-02 07:00:00,27.198
"87","YRK",2023-08-02 07:15:00,27.065
"88","YRK",2023-08-02 07:30:00,27.006
"89","YRK",2023-08-02 07:45:00,27.028
"90","YRK",2023-08-02 08:00:00,27.046
"91","YRK",2023-08-02 08:15:00,27.1
"92","YRK",2023-08-02 08:30:00,27.136
"93","YRK",2023-08-02 08:45:00,27.135
"94","YRK",2023-08-02 09:00:00,27.048
"95","YRK",2023-08-02 09:15:00,27.044
"96","YRK",2023-08-02 09:30:00,27.019
"97","YRK",2023-08-02 09:45:00,27.053
"98","YRK",2023-08-02 10:00:00,27.149
"99","YRK",2023-08-02 10:15:00,27.203
"100","YRK",2023-08-02 10:30:00,27.199
"101","YRK",2023-08-02 10:45:00,27.167
"102","YRK",2023-08-02 11:00:00,27.206
"103","YRK",2023-08-02 11:15:00,27.178
"104","YRK",2023-08-02 11:30:00,27.248
"105","YRK",2023-08-02 11:45:00,27.5
"106","YRK",2023-08-02 12:00:00,27.5
"107","YRK",2023-08-02 12:15:00,27.609
"108","YRK",2023-08-02 12:30:00,27.523
"109","YRK",2023-08-02 12:45:00,27.595
"110","YRK",2023-08-02 13:00:00,27.616
"111","YRK",2023-08-02 13:15:00,27.63
"112","YRK",2023-08-02 13:30:00,27.686
"113","YRK",2023-08-02 13:45:00,27.757
"114","YRK",2023-08-02 14:00:00,27.799
"115","YRK",2023-08-02 14:15:00,27.838
"116","YRK",2023-08-02 14:30:00,27.895
"117","YRK",2023-08-02 14:45:00,27.926
"118","YRK",2023-08-02 15:00:00,27.95
"119","YRK",2023-08-02 15:15:00,27.986
"120","YRK",2023-08-02 15:30:00,28.057
"121","YRK",2023-08-02 15:45:00,28.224
"122","YRK",2023-08-02 16:00:00,28.31
"123","YRK",2023-08-02 16:15:00,28.36
"124","YRK",2023-08-02 16:30:00,28.367
"125","YRK",2023-08-02 16:45:00,28.333
"126","YRK",2023-08-02 17:00:00,28.32
"127","YRK",2023-08-02 17:15:00,28.286
"128","YRK",2023-08-02 17:30:00,28.314
"129","YRK",2023-08-02 17:45:00,28.316
"130","YRK",2023-08-02 18:00:00,28.257
"131","YRK",2023-08-02 18:15:00,28.198
"132","YRK",2023-08-02 18:30:00,28.087
"133","YRK",2023-08-02 18:45:00,27.934
"134","YRK",2023-08-02 19:00:00,27.854
"135","YRK",2023-08-02 19:15:00,27.887
"136","YRK",2023-08-02 19:30:00,27.917
"137","YRK",2023-08-02 19:45:00,27.908
"138","YRK",2023-08-02 20:00:00,27.77
"139","YRK",2023-08-02 20:15:00,27.628
"140","YRK",2023-08-02 20:30:00,27.588
"141","YRK",2023-08-02 20:45:00,27.589
"142","YRK",2023-08-02 21:00:00,27.594
"143","YRK",2023-08-02 21:15:00,27.509
"144","YRK",2023-08-02 21:30:00,27.48
"145","YRK",2023-08-02 21:45:00,27.484
"146","YRK",2023-08-02 22:00:00,27.494
"147","YRK",2023-08-02 22:15:00,27.494
"148","YRK",2023-08-02 22:30:00,27.48
"149","YRK",2023-08-02 22:45:00,27.455
"150","YRK",2023-08-02 23:00:00,27.46
"151","YRK",2023-08-02 23:15:00,27.428
"152","YRK",2023-08-02 23:30:00,27.402
"153","YRK",2023-08-02 23:45:00,27.361
"154","YRK",2023-08-03,27.448
"155","YRK",2023-08-03 00:15:00,27.483
"156","YRK",2023-08-03 00:30:00,27.484
"157","YRK",2023-08-03 00:45:00,27.467
"158","YRK",2023-08-03 01:00:00,27.45
"159","YRK",2023-08-03 01:15:00,27.393
"160","YRK",2023-08-03 01:30:00,27.405
"161","YRK",2023-08-03 01:45:00,27.401
"162","YRK",2023-08-03 02:00:00,27.338
"163","YRK",2023-08-03 02:15:00,27.297
"164","YRK",2023-08-03 02:30:00,27.266
"165","YRK",2023-08-03 02:45:00,27.229
"166","YRK",2023-08-03 03:00:00,27.195
"167","YRK",2023-08-03 03:15:00,27.18
"168","YRK",2023-08-03 03:30:00,27.164
"169","YRK",2023-08-03 03:45:00,27.129
"170","YRK",2023-08-03 04:00:00,27.105
"171","YRK",2023-08-03 04:15:00,27.084
"172","YRK",2023-08-03 04:30:00,27.059
"173","YRK",2023-08-03 04:45:00,27
"174","YRK",2023-08-03 05:00:00,26.959
"175","YRK",2023-08-03 05:15:00,26.697
"176","YRK",2023-08-03 05:30:00,26.546
"177","YRK",2023-08-03 05:45:00,26.601
"178","YRK",2023-08-03 06:00:00,26.74
"179","YRK",2023-08-03 06:15:00,26.651
"180","YRK",2023-08-03 06:30:00,26.743
"181","YRK",2023-08-03 06:45:00,26.821
"182","YRK",2023-08-03 07:00:00,26.87
"183","YRK",2023-08-03 07:15:00,26.92
"184","YRK",2023-08-03 07:30:00,26.955
"185","YRK",2023-08-03 07:45:00,26.977
"186","YRK",2023-08-03 08:00:00,26.939
"187","YRK",2023-08-03 08:15:00,26.901
"188","YRK",2023-08-03 08:30:00,26.903
"189","YRK",2023-08-03 08:45:00,26.874
"190","YRK",2023-08-03 09:00:00,26.879
"191","YRK",2023-08-03 09:15:00,26.885
"192","YRK",2023-08-03 09:30:00,26.946
"193","YRK",2023-08-03 09:45:00,27.104
"194","YRK",2023-08-03 10:00:00,27.152
"195","YRK",2023-08-03 10:15:00,27.131
"196","YRK",2023-08-03 10:30:00,27.128
"197","YRK",2023-08-03 10:45:00,27.148
"198","YRK",2023-08-03 11:00:00,27.178
"199","YRK",2023-08-03 11:15:00,27.208
"200","YRK",2023-08-03 11:30:00,27.211
"201","YRK",2023-08-03 11:45:00,27.308
"202","YRK",2023-08-03 12:00:00,27.371
"203","YRK",2023-08-03 12:15:00,27.487
"204","YRK",2023-08-03 12:30:00,27.59
"205","YRK",2023-08-03 12:45:00,27.688
"206","YRK",2023-08-03 13:00:00,27.656
"207","YRK",2023-08-03 13:15:00,27.624
"208","YRK",2023-08-03 13:30:00,27.623
"209","YRK",2023-08-03 13:45:00,27.619
"210","YRK",2023-08-03 14:00:00,27.603
"211","YRK",2023-08-03 14:15:00,27.606
"212","YRK",2023-08-03 14:30:00,27.595
"213","YRK",2023-08-03 14:45:00,27.588
"214","YRK",2023-08-03 15:00:00,27.587
"215","YRK",2023-08-03 15:15:00,27.541
"216","YRK",2023-08-03 15:30:00,27.534
"217","YRK",2023-08-03 15:45:00,27.5
"218","YRK",2023-08-03 16:00:00,27.491
"219","YRK",2023-08-03 16:15:00,27.504
"220","YRK",2023-08-03 16:30:00,27.478
"221","YRK",2023-08-03 16:45:00,27.488
"222","YRK",2023-08-03 17:00:00,27.477
"223","YRK",2023-08-03 17:15:00,27.481
"224","YRK",2023-08-03 17:30:00,27.463
"225","YRK",2023-08-03 17:45:00,27.48
"226","YRK",2023-08-03 18:00:00,27.497
"227","YRK",2023-08-03 18:15:00,27.497
"228","YRK",2023-08-03 18:30:00,27.496
"229","YRK",2023-08-03 18:45:00,27.437
"230","YRK",2023-08-03 19:00:00,27.435
"231","YRK",2023-08-03 19:15:00,27.432
"232","YRK",2023-08-03 19:30:00,27.434
"233","YRK",2023-08-03 19:45:00,27.402
"234","YRK",2023-08-03 20:00:00,27.386
"235","YRK",2023-08-03 20:15:00,27.322
"236","YRK",2023-08-03 20:30:00,27.306
"237","YRK",2023-08-03 20:45:00,27.282
"238","YRK",2023-08-03 21:00:00,27.264
"239","YRK",2023-08-03 21:15:00,27.198
"240","YRK",2023-08-03 21:30:00,27.242
"241","YRK",2023-08-03 21:45:00,27.246
"242","YRK",2023-08-03 22:00:00,27.156
"243","YRK",2023-08-03 22:15:00,27.131
"244","YRK",2023-08-03 22:30:00,27.107
"245","YRK",2023-08-03 22:45:00,27.036
"246","YRK",2023-08-03 23:00:00,26.897
"247","YRK",2023-08-03 23:15:00,26.933
"248","YRK",2023-08-03 23:30:00,26.841
"249","YRK",2023-08-03 23:45:00,26.777
"250","YRK",2023-08-04,26.776
"251","YRK",2023-08-04 00:15:00,26.746
"252","YRK",2023-08-04 00:30:00,26.74
"253","YRK",2023-08-04 00:45:00,26.772
"254","YRK",2023-08-04 01:00:00,26.861
"255","YRK",2023-08-04 01:15:00,27.005
"256","YRK",2023-08-04 01:30:00,27.073
"257","YRK",2023-08-04 01:45:00,27.055
"258","YRK",2023-08-04 02:00:00,27.027
"259","YRK",2023-08-04 02:15:00,27.041
"260","YRK",2023-08-04 02:30:00,27.061
"261","YRK",2023-08-04 02:45:00,27.046
"262","YRK",2023-08-04 03:00:00,26.978
"263","YRK",2023-08-04 03:15:00,26.887
"264","YRK",2023-08-04 03:30:00,26.873
"265","YRK",2023-08-04 03:45:00,26.85
"266","YRK",2023-08-04 04:00:00,26.833
"267","YRK",2023-08-04 04:15:00,26.838
"268","YRK",2023-08-04 04:30:00,26.862
"269","YRK",2023-08-04 04:45:00,26.83
"270","YRK",2023-08-04 05:00:00,26.775
"271","YRK",2023-08-04 05:15:00,26.705
"272","YRK",2023-08-04 05:30:00,26.574
"273","YRK",2023-08-04 05:45:00,26.143
"274","YRK",2023-08-04 06:00:00,26.101
"275","YRK",2023-08-04 06:15:00,26.167
"276","YRK",2023-08-04 06:30:00,26.164
"277","YRK",2023-08-04 06:45:00,26.351
"278","YRK",2023-08-04 07:00:00,26.369
"279","YRK",2023-08-04 07:15:00,26.434
"280","YRK",2023-08-04 07:30:00,26.377
"281","YRK",2023-08-04 07:45:00,26.296
"282","YRK",2023-08-04 08:00:00,26.27
"283","YRK",2023-08-04 08:15:00,26.321
"284","YRK",2023-08-04 08:30:00,26.308
"285","YRK",2023-08-04 08:45:00,26.154
"286","YRK",2023-08-04 09:00:00,26.096
"287","YRK",2023-08-04 09:15:00,26.085
"288","YRK",2023-08-04 09:30:00,26.145
"289","YRK",2023-08-04 09:45:00,26.264
"290","YRK",2023-08-04 10:00:00,26.127
"291","YRK",2023-08-04 10:15:00,26.243
"292","YRK",2023-08-04 10:30:00,26.453
"293","YRK",2023-08-04 10:45:00,26.434
"294","YRK",2023-08-04 11:00:00,26.456
"295","YRK",2023-08-04 11:15:00,26.455
"296","YRK",2023-08-04 11:30:00,26.435
"297","YRK",2023-08-04 11:45:00,26.437
"298","YRK",2023-08-04 12:00:00,26.395
"299","YRK",2023-08-04 12:15:00,26.398
"300","YRK",2023-08-04 12:30:00,26.502
"301","YRK",2023-08-04 12:45:00,26.693
"302","YRK",2023-08-04 13:00:00,26.586
"303","YRK",2023-08-04 13:15:00,26.784
"304","YRK",2023-08-04 13:30:00,27.083
"305","YRK",2023-08-04 13:45:00,27.092
"306","YRK",2023-08-04 14:00:00,27.031
"307","YRK",2023-08-04 14:15:00,27.041
"308","YRK",2023-08-04 14:30:00,27.027
"309","YRK",2023-08-04 14:45:00,27.021
"310","YRK",2023-08-04 15:00:00,27.023
"311","YRK",2023-08-04 15:15:00,26.974
"312","YRK",2023-08-04 15:30:00,26.927
"313","YRK",2023-08-04 15:45:00,26.939
"314","YRK",2023-08-04 16:00:00,26.94
"315","YRK",2023-08-04 16:15:00,26.945
"316","YRK",2023-08-04 16:30:00,26.946
"317","YRK",2023-08-04 16:45:00,26.953
"318","YRK",2023-08-04 17:00:00,26.988
"319","YRK",2023-08-04 17:15:00,27.018
"320","YRK",2023-08-04 17:30:00,27.016
"321","YRK",2023-08-04 17:45:00,27.031
"322","YRK",2023-08-04 18:00:00,27.033
"323","YRK",2023-08-04 18:15:00,27.038
"324","YRK",2023-08-04 18:30:00,27.059
"325","YRK",2023-08-04 18:45:00,26.909
"326","YRK",2023-08-04 19:00:00,26.715
"327","YRK",2023-08-04 19:15:00,26.526
"328","YRK",2023-08-04 19:30:00,26.549
"329","YRK",2023-08-04 19:45:00,26.657
"330","YRK",2023-08-04 20:00:00,26.675
"331","YRK",2023-08-04 20:15:00,26.624
"332","YRK",2023-08-04 20:30:00,26.624
"333","YRK",2023-08-04 20:45:00,26.755
"334","YRK",2023-08-04 21:00:00,26.802
"335","YRK",2023-08-04 21:15:00,26.833
"336","YRK",2023-08-04 21:30:00,26.884
"337","YRK",2023-08-04 21:45:00,26.915
"338","YRK",2023-08-04 22:00:00,26.651
"339","YRK",2023-08-04 22:15:00,26.423
"340","YRK",2023-08-04 22:30:00,26.627
"341","YRK",2023-08-04 22:45:00,26.691
"342","YRK",2023-08-04 23:00:00,26.655
"343","YRK",2023-08-04 23:15:00,26.649
"344","YRK",2023-08-04 23:30:00,26.683
"345","YRK",2023-08-04 23:45:00,26.669
"346","YRK",2023-08-05,26.634
"347","YRK",2023-08-05 00:15:00,26.623
"348","YRK",2023-08-05 00:30:00,26.616
"349","YRK",2023-08-05 00:45:00,26.579
"350","YRK",2023-08-05 01:00:00,26.538
"351","YRK",2023-08-05 01:15:00,26.513
"352","YRK",2023-08-05 01:30:00,26.513
"353","YRK",2023-08-05 01:45:00,26.566
"354","YRK",2023-08-05 02:00:00,26.773
"355","YRK",2023-08-05 02:15:00,26.847
"356","YRK",2023-08-05 02:30:00,26.771
"357","YRK",2023-08-05 02:45:00,26.799
"358","YRK",2023-08-05 03:00:00,26.815
"359","YRK",2023-08-05 03:15:00,26.806
"360","YRK",2023-08-05 03:30:00,26.814
"361","YRK",2023-08-05 03:45:00,26.805
"362","YRK",2023-08-05 04:00:00,26.798
"363","YRK",2023-08-05 04:15:00,26.776
"364","YRK",2023-08-05 04:30:00,26.753
"365","YRK",2023-08-05 04:45:00,26.752
"366","YRK",2023-08-05 05:00:00,26.73
"367","YRK",2023-08-05 05:15:00,26.723
"368","YRK",2023-08-05 05:30:00,26.709
"369","YRK",2023-08-05 05:45:00,26.683
"370","YRK",2023-08-05 06:00:00,26.659
"371","YRK",2023-08-05 06:15:00,26.645
"372","YRK",2023-08-05 06:30:00,26.622
"373","YRK",2023-08-05 06:45:00,26.63
"374","YRK",2023-08-05 07:00:00,26.417
"375","YRK",2023-08-05 07:15:00,26.359
"376","YRK",2023-08-05 07:30:00,26.43
"377","YRK",2023-08-05 07:45:00,26.43
"378","YRK",2023-08-05 08:00:00,26.375
"379","YRK",2023-08-05 08:15:00,26.412
"380","YRK",2023-08-05 08:30:00,26.498
"381","YRK",2023-08-05 08:45:00,26.589
"382","YRK",2023-08-05 09:00:00,26.659
"383","YRK",2023-08-05 09:15:00,26.718
"384","YRK",2023-08-05 09:30:00,26.711
"385","YRK",2023-08-05 09:45:00,26.731
"386","YRK",2023-08-05 10:00:00,26.765
"387","YRK",2023-08-05 10:15:00,26.722
"388","YRK",2023-08-05 10:30:00,26.588
"389","YRK",2023-08-05 10:45:00,26.72
"390","YRK",2023-08-05 11:00:00,26.849
"391","YRK",2023-08-05 11:15:00,26.859
"392","YRK",2023-08-05 11:30:00,26.878
"393","YRK",2023-08-05 11:45:00,26.928
"394","YRK",2023-08-05 12:00:00,26.931
"395","YRK",2023-08-05 12:15:00,26.867
"396","YRK",2023-08-05 12:30:00,26.799
"397","YRK",2023-08-05 12:45:00,26.741
"398","YRK",2023-08-05 13:00:00,26.711
"399","YRK",2023-08-05 13:15:00,26.776
"400","YRK",2023-08-05 13:30:00,26.896
"401","YRK",2023-08-05 13:45:00,27.069
"402","YRK",2023-08-05 14:00:00,27.106
"403","YRK",2023-08-05 14:15:00,27.227
"404","YRK",2023-08-05 14:30:00,27.424
"405","YRK",2023-08-05 14:45:00,27.492
"406","YRK",2023-08-05 15:00:00,27.58
"407","YRK",2023-08-05 15:15:00,27.473
"408","YRK",2023-08-05 15:30:00,27.466
"409","YRK",2023-08-05 15:45:00,27.482
"410","YRK",2023-08-05 16:00:00,27.507
"411","YRK",2023-08-05 16:15:00,27.588
"412","YRK",2023-08-05 16:30:00,27.635
"413","YRK",2023-08-05 16:45:00,27.643
"414","YRK",2023-08-05 17:00:00,27.661
"415","YRK",2023-08-05 17:15:00,27.645
"416","YRK",2023-08-05 17:30:00,27.598
"417","YRK",2023-08-05 17:45:00,27.618
"418","YRK",2023-08-05 18:00:00,27.6
"419","YRK",2023-08-05 18:15:00,27.644
"420","YRK",2023-08-05 18:30:00,27.647
"421","YRK",2023-08-05 18:45:00,27.642
"422","YRK",2023-08-05 19:00:00,27.651
"423","YRK",2023-08-05 19:15:00,27.64
"424","YRK",2023-08-05 19:30:00,27.527
"425","YRK",2023-08-05 19:45:00,27.478
"426","YRK",2023-08-05 20:00:00,27.516
"427","YRK",2023-08-05 20:15:00,27.495
"428","YRK",2023-08-05 20:30:00,27.469
"429","YRK",2023-08-05 20:45:00,27.456
"430","YRK",2023-08-05 21:00:00,27.432
"431","YRK",2023-08-05 21:15:00,27.389
"432","YRK",2023-08-05 21:30:00,27.355
"433","YRK",2023-08-05 21:45:00,27.337
"434","YRK",2023-08-05 22:00:00,27.303
"435","YRK",2023-08-05 22:15:00,27.218
"436","YRK",2023-08-05 22:30:00,27.222
"437","YRK",2023-08-05 22:45:00,27.207
"438","YRK",2023-08-05 23:00:00,27.185
"439","YRK",2023-08-05 23:15:00,27.126
"440","YRK",2023-08-05 23:30:00,27.13
"441","YRK",2023-08-05 23:45:00,27.118
"442","YRK",2023-08-06,27.107
"443","YRK",2023-08-06 00:15:00,27.062
"444","YRK",2023-08-06 00:30:00,27.046
"445","YRK",2023-08-06 00:45:00,27.044
"446","YRK",2023-08-06 01:00:00,27.026
"447","YRK",2023-08-06 01:15:00,26.986
"448","YRK",2023-08-06 01:30:00,26.979
"449","YRK",2023-08-06 01:45:00,26.963
"450","YRK",2023-08-06 02:00:00,26.999
"451","YRK",2023-08-06 02:15:00,26.971
"452","YRK",2023-08-06 02:30:00,27.03
"453","YRK",2023-08-06 02:45:00,27.099
"454","YRK",2023-08-06 03:00:00,27.123
"455","YRK",2023-08-06 03:15:00,27.121
"456","YRK",2023-08-06 03:30:00,27.106
"457","YRK",2023-08-06 03:45:00,27.115
"458","YRK",2023-08-06 04:00:00,27.084
"459","YRK",2023-08-06 04:15:00,27.092
"460","YRK",2023-08-06 04:30:00,27.072
"461","YRK",2023-08-06 04:45:00,27.061
"462","YRK",2023-08-06 05:00:00,27.033
"463","YRK",2023-08-06 05:15:00,27.048
"464","YRK",2023-08-06 05:30:00,27.037
"465","YRK",2023-08-06 05:45:00,27.04
"466","YRK",2023-08-06 06:00:00,27.023
"467","YRK",2023-08-06 06:15:00,27.023
"468","YRK",2023-08-06 06:30:00,27.02
"469","YRK",2023-08-06 06:45:00,27.024
"470","YRK",2023-08-06 07:00:00,27.022
"471","YRK",2023-08-06 07:15:00,27.024
"472","YRK",2023-08-06 07:30:00,27.016
"473","YRK",2023-08-06 07:45:00,27.011
"474","YRK",2023-08-06 08:00:00,27.006
"475","YRK",2023-08-06 08:15:00,26.883
"476","YRK",2023-08-06 08:30:00,26.759
"477","YRK",2023-08-06 08:45:00,26.848
"478","YRK",2023-08-06 09:00:00,26.889
"479","YRK",2023-08-06 09:15:00,26.799
"480","YRK",2023-08-06 09:30:00,26.815
"481","YRK",2023-08-06 09:45:00,26.932
"482","YRK",2023-08-06 10:00:00,26.954
"483","YRK",2023-08-06 10:15:00,26.966
"484","YRK",2023-08-06 10:30:00,27.025
"485","YRK",2023-08-06 10:45:00,27.074
"486","YRK",2023-08-06 11:00:00,27.056
"487","YRK",2023-08-06 11:15:00,27.043
"488","YRK",2023-08-06 11:30:00,27.014
"489","YRK",2023-08-06 11:45:00,27.032
"490","YRK",2023-08-06 12:00:00,27.062
"491","YRK",2023-08-06 12:15:00,27.127
"492","YRK",2023-08-06 12:30:00,27.199
"493","YRK",2023-08-06 12:45:00,27.207
"494","YRK",2023-08-06 13:00:00,27.204
"495","YRK",2023-08-06 13:15:00,27.248
"496","YRK",2023-08-06 13:30:00,27.312
"497","YRK",2023-08-06 13:45:00,27.364
"498","YRK",2023-08-06 14:00:00,27.459
"499","YRK",2023-08-06 14:15:00,27.37
"500","YRK",2023-08-06 14:30:00,27.397
"501","YRK",2023-08-06 14:45:00,27.375
"502","YRK",2023-08-06 15:00:00,27.42
"503","YRK",2023-08-06 15:15:00,27.469
"504","YRK",2023-08-06 15:30:00,27.517
"505","YRK",2023-08-06 15:45:00,27.608
"506","YRK",2023-08-06 16:00:00,27.68
"507","YRK",2023-08-06 16:15:00,27.669
"508","YRK",2023-08-06 16:30:00,27.639
"509","YRK",2023-08-06 16:45:00,27.618
"510","YRK",2023-08-06 17:00:00,27.621
"511","YRK",2023-08-06 17:15:00,27.595
"512","YRK",2023-08-06 17:30:00,27.603
"513","YRK",2023-08-06 17:45:00,27.786
"514","YRK",2023-08-06 18:00:00,27.81
"515","YRK",2023-08-06 18:15:00,27.741
"516","YRK",2023-08-06 18:30:00,27.685
"517","YRK",2023-08-06 18:45:00,27.644
"518","YRK",2023-08-06 19:00:00,27.605
"519","YRK",2023-08-06 19:15:00,27.597
"520","YRK",2023-08-06 19:30:00,27.665
"521","YRK",2023-08-06 19:45:00,27.681
"522","YRK",2023-08-06 20:00:00,27.633
"523","YRK",2023-08-06 20:15:00,27.551
"524","YRK",2023-08-06 20:30:00,27.522
"525","YRK",2023-08-06 20:45:00,27.414
"526","YRK",2023-08-06 21:00:00,27.354
"527","YRK",2023-08-06 21:15:00,27.387
"528","YRK",2023-08-06 21:30:00,27.374
"529","YRK",2023-08-06 21:45:00,27.322
"530","YRK",2023-08-06 22:00:00,27.325
"531","YRK",2023-08-06 22:15:00,27.313
"532","YRK",2023-08-06 22:30:00,27.256
"533","YRK",2023-08-06 22:45:00,27.224
"534","YRK",2023-08-06 23:00:00,27.204
"535","YRK",2023-08-06 23:15:00,27.166
"536","YRK",2023-08-06 23:30:00,27.101
"537","YRK",2023-08-06 23:45:00,27.07
"538","YRK",2023-08-07,27.067
"539","YRK",2023-08-07 00:15:00,27.045
"540","YRK",2023-08-07 00:30:00,27.046
"541","YRK",2023-08-07 00:45:00,27.023
"542","YRK",2023-08-07 01:00:00,26.882
"543","YRK",2023-08-07 01:15:00,26.871
"544","YRK",2023-08-07 01:30:00,26.859
"545","YRK",2023-08-07 01:45:00,26.853
"546","YRK",2023-08-07 02:00:00,26.86
"547","YRK",2023-08-07 02:15:00,26.87
"548","YRK",2023-08-07 02:30:00,26.865
"549","YRK",2023-08-07 02:45:00,26.884
"550","YRK",2023-08-07 03:00:00,26.877
"551","YRK",2023-08-07 03:15:00,26.892
"552","YRK",2023-08-07 03:30:00,26.893
"553","YRK",2023-08-07 03:45:00,26.907
"554","YRK",2023-08-07 04:00:00,27.055
"555","YRK",2023-08-07 04:15:00,27.081
"556","YRK",2023-08-07 04:30:00,27.055
"557","YRK",2023-08-07 04:45:00,27.026
"558","YRK",2023-08-07 05:00:00,27.068
"559","YRK",2023-08-07 05:15:00,27.059
"560","YRK",2023-08-07 05:30:00,27.046
"561","YRK",2023-08-07 05:45:00,27.035
"562","YRK",2023-08-07 06:00:00,27.018
"563","YRK",2023-08-07 06:15:00,26.972
"564","YRK",2023-08-07 06:30:00,26.985
"565","YRK",2023-08-07 06:45:00,26.988
"566","YRK",2023-08-07 07:00:00,26.987
"567","YRK",2023-08-07 07:15:00,26.982
"568","YRK",2023-08-07 07:30:00,26.967
"569","YRK",2023-08-07 07:45:00,26.969
"570","YRK",2023-08-07 08:00:00,26.986
"571","YRK",2023-08-07 08:15:00,26.974
"572","YRK",2023-08-07 08:30:00,27.014
"573","YRK",2023-08-07 08:45:00,27.103
"574","YRK",2023-08-07 09:00:00,27.182
"575","YRK",2023-08-07 09:15:00,27.257
"576","YRK",2023-08-07 09:30:00,27.352
"577","YRK",2023-08-07 09:45:00,27.414
"578","YRK",2023-08-07 10:00:00,27.525
"579","YRK",2023-08-07 10:15:00,27.582
"580","YRK",2023-08-07 10:30:00,27.63
"581","YRK",2023-08-07 10:45:00,27.66
"582","YRK",2023-08-07 11:00:00,27.73
"583","YRK",2023-08-07 11:15:00,27.776
"584","YRK",2023-08-07 11:30:00,27.864
