"resid_surv","dist","surv","t","pop","bag_site"
-0.0408843334341178,0.608393951442816,0.57216886860862,3,"W4-VA","Lewisetta"
-0.152922034813854,2.12446081892112,0.181066053821632,3,"W5-NH","Lewisetta"
-0.178259774396533,2.12446081892112,0.155728314238953,3,"W5-NH","Lewisetta"
-0.265369617999507,2.12446081892112,0.0686184706359789,3,"W5-NH","Lewisetta"
-0.0683095757621238,3.69458206026551,0.0915826230290411,3,"W6-ME","Lewisetta"
-0.00103536860407389,3.69458206026551,0.158856830187091,3,"W6-ME","Lewisetta"
0.102841769941918,3.69458206026551,0.262733968733083,3,"W6-ME","Lewisetta"
-0.063764460845314,1.45021589081861,0.854606931530008,1,"S1-LOLA","YorkRiver"
-0.00876687260130866,1.45021589081861,0.909604519774011,1,"S1-LOLA","YorkRiver"
-0.0260508581516137,1.45021589081861,0.892320534223706,1,"S1-LOLA","YorkRiver"
-0.0553002750997169,0.42293657290287,0.808847624249044,1,"S2-DEBY","YorkRiver"
0.00366031982932116,0.42293657290287,0.867808219178082,1,"S2-DEBY","YorkRiver"
0.0318888611337202,0.42293657290287,0.896036760482481,1,"S2-DEBY","YorkRiver"
0.0161799736624588,2.88512425616375,0.915620641562064,1,"W1-TX","YorkRiver"
0.0537479345427288,2.88512425616375,0.953188602442334,1,"W1-TX","YorkRiver"
0.0355875806879658,2.88512425616375,0.935028248587571,1,"W1-TX","YorkRiver"
-0.0455190858846793,2.47557855339694,0.851233671988389,1,"W2-LA","YorkRiver"
0.0201998845428548,2.47557855339694,0.916952642415923,1,"W2-LA","YorkRiver"
0.0183551557959967,2.47557855339694,0.915107913669065,1,"W2-LA","YorkRiver"
0.148790240549653,2.97656470532291,0.964365256124722,1,"W3-FL","YorkRiver"
0.164048808876342,2.97656470532291,0.979623824451411,1,"W3-FL","YorkRiver"
0.145788620788567,2.97656470532291,0.961363636363636,1,"W3-FL","YorkRiver"
-0.143050786240897,0.857121603412116,0.721565059144677,1,"W4-VA","YorkRiver"
0.0187922263633046,0.857121603412116,0.883408071748879,1,"W4-VA","YorkRiver"
0.0175522614486756,0.857121603412116,0.88216810683425,1,"W4-VA","YorkRiver"
-0.221953002579431,1.77034392696846,0.557055214723926,1,"W5-NH","YorkRiver"
-0.188278434265882,1.77034392696846,0.590729783037475,1,"W5-NH","YorkRiver"
-0.00241247262250645,1.77034392696846,0.776595744680851,1,"W5-NH","YorkRiver"
0.0841968021204234,2.69941642371296,0.812240663900415,1,"W6-ME","YorkRiver"
-0.0203774759333197,2.69941642371296,0.707666385846672,1,"W6-ME","YorkRiver"
0.0166850538826593,2.69941642371296,0.744728915662651,1,"W6-ME","YorkRiver"
0.0136850658231889,1.45021589081861,0.751412429378531,2,"S1-LOLA","YorkRiver"
-0.115580279869793,1.45021589081861,0.622147083685545,2,"S1-LOLA","YorkRiver"
-0.00316976756201605,1.45021589081861,0.734557595993322,2,"S1-LOLA","YorkRiver"
-0.00822908075590836,0.42293657290287,0.676679410158383,2,"S2-DEBY","YorkRiver"
-0.0664153402293603,0.42293657290287,0.618493150684931,2,"S2-DEBY","YorkRiver"
-0.00254203485455531,0.42293657290287,0.682366456059736,2,"S2-DEBY","YorkRiver"
0.0594622873348342,2.88512425616375,0.758019525801953,2,"W1-TX","YorkRiver"
0.0477114182492992,2.88512425616375,0.746268656716418,2,"W1-TX","YorkRiver"
0.0359060383690392,2.88512425616375,0.734463276836158,2,"W1-TX","YorkRiver"
0.0152827923962611,2.47557855339694,0.709724238026125,2,"W2-LA","YorkRiver"
-0.0266308759661709,2.47557855339694,0.667810569663693,2,"W2-LA","YorkRiver"
-0.00811051037806493,2.47557855339694,0.686330935251799,2,"W2-LA","YorkRiver"
0.16441595834785,2.97656470532291,0.801039346696362,2,"W3-FL","YorkRiver"
0.156558429833306,2.97656470532291,0.793181818181818,2,"W3-FL","YorkRiver"
0.209771595977507,2.97656470532291,0.846394984326019,2,"W3-FL","YorkRiver"
-0.00338270532326828,0.857121603412116,0.699921445404556,2,"W4-VA","YorkRiver"
-0.106397872292883,0.857121603412116,0.596906278434941,2,"W4-VA","YorkRiver"
-0.000165137274909346,0.857121603412116,0.703139013452915,2,"W4-VA","YorkRiver"
-0.283099189417312,1.77034392696846,0.301840490797546,2,"W5-NH","YorkRiver"
-0.128332185145824,1.77034392696846,0.456607495069034,2,"W5-NH","YorkRiver"
-0.0237694674489007,1.77034392696846,0.561170212765957,2,"W5-NH","YorkRiver"
0.04682000938063,2.69941642371296,0.566390041493776,2,"W6-ME","YorkRiver"
0.00829141366998692,2.69941642371296,0.527861445783133,2,"W6-ME","YorkRiver"
0.017919437137065,2.69941642371296,0.537489469250211,2,"W6-ME","YorkRiver"
-0.143423389719207,1.45021589081861,0.338871603028723,3,"S1-LOLA","YorkRiver"
-0.143360024602706,1.45021589081861,0.33893496814521,3,"S1-LOLA","YorkRiver"
-0.200975062367495,1.45021589081861,0.281319930380421,3,"S1-LOLA","YorkRiver"
0.0646007109130828,0.42293657290287,0.479108362765346,3,"S2-DEBY","YorkRiver"
0.0908144116860638,0.42293657290287,0.505322063538327,3,"S2-DEBY","YorkRiver"
0.0778845997949008,0.42293657290287,0.492392251647164,3,"S2-DEBY","YorkRiver"
0.0325437615004036,2.88512425616375,0.36449449538562,3,"W1-TX","YorkRiver"
0.188849520163688,2.88512425616375,0.520800254048904,3,"W1-TX","YorkRiver"
0.108727232216479,2.88512425616375,0.440677966101695,3,"W1-TX","YorkRiver"
-0.0636820408094305,2.47557855339694,0.255757239445669,3,"W2-LA","YorkRiver"
0.0641138185930615,2.47557855339694,0.383553098848161,3,"W2-LA","YorkRiver"
-0.0303041202979585,2.47557855339694,0.289135159957141,3,"W2-LA","YorkRiver"
0.260830078139173,2.97656470532291,0.60868405255786,3,"W3-FL","YorkRiver"
0.185434226741855,2.97656470532291,0.533288201160542,3,"W3-FL","YorkRiver"
0.173673770451711,2.97656470532291,0.521527744870398,3,"W3-FL","YorkRiver"
0.00841010343612917,0.857121603412116,0.533131654159215,3,"W4-VA","YorkRiver"
-0.0929170088765329,0.857121603412116,0.431804541846553,3,"W4-VA","YorkRiver"
-0.0589670760000009,0.857121603412116,0.465754474723085,3,"W4-VA","YorkRiver"
-0.198835677397859,1.77034392696846,0.00513771048166036,3,"W5-NH","YorkRiver"
-0.152465010862354,1.77034392696846,0.0515083770171652,3,"W5-NH","YorkRiver"
-0.141797048125438,1.77034392696846,0.0621763397540812,3,"W5-NH","YorkRiver"
-0.0190041736335701,2.69941642371296,0.0251590815393716,3,"W6-ME","YorkRiver"
-0.0176513808902543,2.69941642371296,0.0265118742826874,3,"W6-ME","YorkRiver"
0.00749977994625849,2.69941642371296,0.0516630351192002,3,"W6-ME","YorkRiver"
