"","PC1","PC2","PC3","PC4","PC5","PC6","Plate","ID_SiteDate"
"83",0.108347494244944,-0.0358300698056202,0.0212113389110154,-0.0550478258807165,-0.0326081513618065,0.00991317131006633,"PlDNA_6","TX-CapBay"
"84",0.111097618977657,-0.0364277114753539,0.0240313372914417,-0.0534104748051747,-0.0347155403083328,0.00542845256617547,"PlDNA_6","TX-CapBay"
"85",0.112620355018714,-0.0402933892750691,0.023035645710479,-0.0527138886128837,-0.038001951813776,-0.000851120254017395,"PlDNA_7","TX-CapBay"
"86",0.111215681750219,-0.0387527858603851,0.0210149504444531,-0.0534322036651264,-0.0367776802690699,0.00210463379417958,"PlDNA_6","TX-CapBay"
"87",0.112822972228371,-0.0377097752097811,0.0240252168249755,-0.0529231997833048,-0.0339514989392795,0.00460516750295771,"PlDNA_6","TX-CapBay"
"88",0.11349900072782,-0.036292056816576,0.0224419506898701,-0.0502686662903863,-0.032387802304457,0.000852240470233844,"PlDNA_13","TX-CapBay"
"89",0.113801175549559,-0.0368323280679696,0.0186508310678147,-0.0519028603294985,-0.0355641896174844,0.00592963232428591,"PlDNA_7","TX-CapBay"
"90",0.11429275815248,-0.0387020376804664,0.0198580982936933,-0.0559904997366174,-0.036346791849169,-0.000315314987488765,"PlDNA_7","TX-CapBay"
"91",0.11347781456247,-0.0377489877904661,0.0238182198492386,-0.0542572306611353,-0.0344326138699614,-0.003551449616965,"PlDNA_7","TX-CapBay"
"92",0.112713793592353,-0.0390920061372055,0.0195194067164164,-0.0500411925470587,-0.0345953213830219,-0.000489384952660318,"PlDNA_13","TX-CapBay"
"93",0.110968713945309,-0.0326131395496984,0.0200808393607,-0.0539282211535678,-0.0317043046772733,-0.00418150451036907,"PlDNA_13","TX-CapBay"
"94",0.115205778934485,-0.035858550919295,0.019368737190297,-0.0527801093055292,-0.0388494866765035,0.00957986902541779,"PlDNA_7","TX-CapBay"
"95",0.113060745894761,-0.0360282471374059,0.0205001667715997,-0.0516888994565829,-0.0379936517221384,0.000222889137398557,"PlDNA_6","TX-CapBay"
"96",0.114432519144831,-0.0363385745204375,0.0218753783404168,-0.053154222182127,-0.0379772304051753,0.0062359828813003,"PlDNA_7","TX-CapBay"
"97",0.113675586526621,-0.0390042340591152,0.0226572222989431,-0.0537142217752458,-0.0359677963266625,0.00833938617059697,"PlDNA_7","TX-CapBay"
"98",0.113382592277793,-0.0372430641590239,0.0188952505491973,-0.0572831551086477,-0.0366591519595748,0.0100946738239484,"PlDNA_7","TX-CapBay"
"99",0.113609620393038,-0.0349783486659216,0.022645980889573,-0.0570473623630511,-0.0322643555115209,-0.00231843155066291,"PlDNA_7","TX-CapBay"
"100",0.113459281968221,-0.0355303486420611,0.0249444171828499,-0.0523996762064998,-0.0355736662923712,0.00669189758107961,"PlDNA_7","TX-CapBay"
"101",-0.0565850607497685,0.00760463974160808,0.0440777336509192,0.00267691134642062,0.00737982146556896,0.060051698196365,"PlDNA_6","VA-DeepWatSh"
"102",-0.0612637962203217,0.00475863403085588,0.047722233275755,-0.00668764214426569,0.00541380452122758,0.0558462909748228,"PlDNA_7","VA-DeepWatSh"
"103",-0.0579674911167787,-0.00756738054227666,0.0323397494503839,0.0170625398707402,-0.0102850463788789,0.0704338178362278,"PlDNA_6","VA-DeepWatSh"
"104",-0.0550186350000493,0.00436154131363435,0.0373366006554434,0.00737913356516448,-0.00197296348185681,0.0503952193817882,"PlDNA_7","VA-DeepWatSh"
"105",-0.0607765611737966,0.013021545321798,0.0495803884696249,-0.0105480096821082,0.0156763054033886,0.0475455300545301,"PlDNA_6","VA-DeepWatSh"
"106",-0.0549222125703182,0.00486461454160188,0.0407417251769802,-0.00131363902193228,0.00341456334731178,0.0546993258537107,"PlDNA_6","VA-DeepWatSh"
"107",-0.0642160705078175,0.01131856992384,0.0467149397575404,-0.00984280084554293,0.0234610290179578,0.0584450107729272,"PlDNA_7","VA-DeepWatSh"
"108",-0.0577564282793472,-0.00231817394160157,0.0282957520617881,0.0148721013000299,-0.0124135284460228,0.0537371881352543,"PlDNA_7","VA-DeepWatSh"
"109",-0.0609552454559902,0.0131860957655802,0.0506247817981667,-0.0132349117856471,0.0137322305496232,0.0498684741508826,"PlDNA_7","VA-DeepWatSh"
"110",-0.0595120092705147,0.000477802501232771,0.044715023443733,0.0126829897794532,-0.0161140297429559,0.0430508330002214,"PlDNA_7","VA-DeepWatSh"
"111",-0.0573043244928535,-0.00869653381825616,0.0384827983532646,0.0164813876581536,-0.019467741038885,0.0398428663202606,"PlDNA_6","VA-DeepWatSh"
"112",-0.0574650225068693,0.00109030703741988,0.036016045436289,0.00560713170806598,0.00569725523285675,0.052934112168788,"PlDNA_7","VA-DeepWatSh"
"113",-0.0544225487119699,-0.00470787426159953,0.0337244542011999,0.0168228586917415,-0.0217434925161822,0.0561923389096587,"PlDNA_7","VA-DeepWatSh"
"114",-0.055423143657034,0.00928835345206467,0.0443544956838648,-0.0179084175795836,0.0218823315190143,0.0352283700486474,"PlDNA_6","VA-DeepWatSh"
"115",-0.0595017118574613,0.00291478407887244,0.0448973904490557,0.00513717282609056,0.00301423642225497,0.0399740099808138,"PlDNA_6","VA-DeepWatSh"
"116",-0.0567960278705494,0.00741950059709593,0.0317996392447658,0.000591423449378925,0.0092267833615857,0.0576773882182432,"PlDNA_7","VA-DeepWatSh"
"117",-0.059538486583803,0.00518805329921171,0.0398952747610592,0.00103559712590284,0.00558778589418171,0.049001737623967,"PlDNA_6","VA-DeepWatSh"
"118",-0.0532477377464407,-0.000566391238600379,0.0313672210899988,0.0123658558598237,-0.0108668247762964,0.0592809403389763,"PlDNA_7","VA-DeepWatSh"
"119",-0.0509482440224462,0.00544050823549696,0.0422613533117514,-0.00561658513060054,-0.00111804082036676,0.0487685155426575,"PlDNA_6","VA-DeepWatSh"
"120",-0.059323233490403,-0.00870362446993642,0.0292518655097252,0.0214226455569721,-0.00837278828447579,0.0666252508007844,"PlDNA_7","VA-DeepWatSh"
"121",-0.0289673185490908,0.142193704052056,-0.0488072386024102,-0.0227363669958691,-0.00249043191298314,-0.0190930514763319,"PlDNA_7","DEBY"
"122",-0.0201885911002623,0.179349412468151,-0.0771920626520698,-0.0120809657621629,-0.0191803718205686,-0.0170200855938408,"PlDNA_7","DEBY"
"123",-0.0147421856495175,0.178745770023887,-0.071243261518168,-0.0495586588137166,-0.0583472288846843,0.0019824199643036,"PlDNA_6","DEBY"
"124",-0.0206311915726043,0.174263783385835,-0.0619483797550842,-0.0383395757550535,-0.046548618870097,0.0344358237497757,"PlDNA_7","DEBY"
"125",-0.0111362775916577,0.150376137757042,-0.0604916113218444,-0.0297517936383592,-0.058107298499866,-0.0241335594666421,"PlDNA_7","DEBY"
"126",-0.0114345536107732,0.188046093088333,-0.082586759103439,-0.0194382677143829,-0.0552975806204339,0.0320038773506991,"PlDNA_7","DEBY"
"127",-0.00722811913265264,0.181815302273207,-0.0790231287788495,-0.00813877264044007,-0.0466157736945269,0.0315326390371761,"PlDNA_6","DEBY"
"128",-0.0301615396021877,0.19602583442425,-0.0574542995708648,-0.0721903843748793,-0.0496709337862567,-0.0365756450218243,"PlDNA_6","DEBY"
"129",-0.0198674358607613,0.199416092236996,-0.0717756714817199,-0.0508936243716866,-0.0707956568540081,-0.0289563636280986,"PlDNA_6","DEBY"
"130",-0.0342085303058345,0.172769063082586,-0.0522678287635779,-0.0707708794040238,-0.0479200661952089,0.00820234813333244,"PlDNA_6","DEBY"
"131",-0.0244448598270179,0.143685952037969,-0.0632691489839227,-0.0170843418438803,-0.0431652663619625,-0.0103900631962431,"PlDNA_6","DEBY"
"132",-0.0275658595560313,0.217698256087194,-0.0743657942464391,-0.049664637622722,-0.0610972698480938,-0.0342513317215769,"PlDNA_7","DEBY"
"133",-0.0251304927230041,0.221107162233943,-0.0737981220843279,-0.0696399623537029,-0.0614104374709475,-0.0427325110422901,"PlDNA_6","DEBY"
"134",-0.00128400540121899,0.166729185959789,-0.0627642341224709,-0.0372570030536348,-0.0390488977348683,-0.0248887447342602,"PlDNA_7","DEBY"
"135",-0.0133197977961435,0.178617648991482,-0.0635594683683762,-0.0441670876723864,-0.04799078044275,-0.00840753259592508,"PlDNA_7","DEBY"
"136",-0.0277099439681281,0.166561120853256,-0.0591531494507261,-0.069212419827561,-0.0413048997617888,-0.00118650616455696,"PlDNA_6","DEBY"
"137",0.0626109354131517,0.0213177563255562,-0.0651621149188261,0.175883528373691,0.132759605746505,-0.00564166873498945,"PlDNA_7","LOLA"
"138",0.0753036048067983,0.0103131202995165,-0.0470001606994393,0.172742486914491,0.13817249274067,-0.0126440294283565,"PlDNA_6","LOLA"
"139",0.0765104584549357,0.0144646967679642,-0.054553953574616,0.189547499734964,0.14556883238745,-0.0215424779248771,"PlDNA_7","LOLA"
"140",0.062330301439957,0.0151691964421471,-0.0384526829286679,0.13685984729697,0.105764705840412,0.00893622782115447,"PlDNA_6","LOLA"
"141",0.082015357545094,0.00422506509903488,-0.0487867894288493,0.16296197738261,0.135204528429904,-0.0187669743993292,"PlDNA_13","LOLA"
"142",0.0577309938893063,0.0417958806955239,-0.0522113655851136,0.125147365806012,0.0913662907648637,-0.0209021553216791,"PlDNA_7","LOLA"
"143",0.0734402318651095,0.0132665842773401,-0.0439395156776532,0.118438605634763,0.100812149980615,-0.000568641950164492,"PlDNA_7","LOLA"
"144",0.092636550535651,0.0177106957482903,-0.0532642007418075,0.177041789739721,0.143668292158785,-0.0139227933827122,"PlDNA_7","LOLA"
"145",0.0701156464003121,0.0265468127486515,-0.0202267090213717,0.100672417283169,0.0962057919438597,0.00515925337819279,"PlDNA_13","LOLA"
"146",0.0696034861380727,0.0163434508963742,-0.0528883632536613,0.157239817001726,0.120145727098834,0.00353172723236496,"PlDNA_7","LOLA"
"147",0.0563087339400089,0.0391438351398669,-0.0561453018528246,0.178252200834035,0.129834843455126,0.0233373666661444,"PlDNA_6","LOLA"
"148",0.0521887490153487,0.0410520334204782,-0.0434381911866484,0.121010285899099,0.0885490886105061,0.000183357732323821,"PlDNA_6","LOLA"
"149",0.0464293413895611,0.0354079791820301,-0.0713990469601108,0.162743847044731,0.121662817993435,-0.0209858919194178,"PlDNA_6","LOLA"
"150",0.0748278002837001,0.00367100734560664,-0.036840158465404,0.130288605540005,0.108832097097144,0.00719414069137635,"PlDNA_6","LOLA"
"151",0.0553311100995243,0.0474865621208918,-0.0563530784725451,0.11500073864991,0.0869018577772778,-0.0174122257933617,"PlDNA_7","LOLA"
"152",0.0554787438092954,0.034241154022432,-0.0598921979530382,0.138352892147311,0.111183810288572,-0.00017742386066018,"PlDNA_7","LOLA"
"153",0.0702241631402923,0.0395589970938319,-0.0510928372513132,0.136882828752519,0.132137990772376,-0.0118249036185317,"PlDNA_6","LOLA"
"154",0.068737208479354,0.029477477093998,-0.0462518169396622,0.136199374368882,0.102461845996111,0.0222963190846023,"PlDNA_7","LOLA"
"155",0.0788664299595125,0.0115050496913667,-0.0373589086860781,0.101774232725839,0.0715472448622313,0.0123867521439571,"PlDNA_6","LOLA"
"156",0.0819605493548562,0.0191285241025381,-0.0536049112666321,0.178673584401204,0.147370823274024,-0.00542657190003226,"PlDNA_7","LOLA"
"157",-0.0198281181580644,0.200981874315519,-0.0741336519137616,-0.038046714791622,-0.036923598601491,-0.0111209911041062,"PlDNA_7","DEBY"
"158",-0.0344960211474559,0.220793584877175,-0.073602152326116,-0.0551677175069851,-0.0380879683017336,-0.0156242166348733,"PlDNA_7","DEBY"
"159",-0.00332556484312691,0.169532697796876,-0.0599240521768511,-0.0367133909314887,-0.0743006380634311,-0.0168760881382294,"PlDNA_7","DEBY"
"160",-0.0394811589118286,0.187164939955491,-0.0497224201836195,-0.0910086167862696,-0.0666203854804351,-0.00175507892656502,"PlDNA_6","DEBY"
