S1-LOLA,S2-DEBY,W1-TX,W2-LA,W3-FL,W4-VA,W5-NH,W6-ME
0,0.044676454312790166,0.02548605322477218,0.02553597571402087,0.06966462614438482,0.05753232465580417,0.07630503456758189,0.08009158737335416
0.044676454312790166,0,0.07431609128446438,0.07445012114257646,0.03951054608900707,0.023837018510763384,0.03903862167703037,0.045436539272617815
0.02548605322477218,0.07431609128446438,0,0.0010940483542658367,0.09939318220698574,0.08918596842855994,0.10759113013049426,0.1135762506605609
0.02553597571402087,0.07445012114257646,0.0010940483542658367,0,0.09938839732578357,0.08936609361501693,0.10733361981174093,0.11336009605828212
0.06966462614438482,0.03951054608900707,0.09939318220698574,0.09938839732578357,0,0.01764918984660085,0.03032900821825064,0.03209018019299389
0.05753232465580417,0.023837018510763384,0.08918596842855994,0.08936609361501693,0.01764918984660085,0,0.01623572323218039,0.022027260092005747
0.07630503456758189,0.03903862167703037,0.10759113013049426,0.10733361981174093,0.03032900821825064,0.01623572323218039,0,0.029883414027156188
0.08009158737335416,0.045436539272617815,0.1135762506605609,0.11336009605828212,0.03209018019299389,0.022027260092005747,0.029883414027156188,0
