S1-LOLA,S2-DEBY,W1-TX,W2-LA,W3-FL,W4-VA,W5-NH,W6-ME
0,0.032338868475758134,0.018901351467905274,0.01886433692721235,0.039543856912399464,0.03306021373075558,0.04332762480412585,0.0486823847391129
0.032338868475758134,0,0.042107216085241754,0.04213653085321003,0.028662068009503903,0.020111406113915212,0.029369371219190456,0.036295601798883546
0.018901351467905274,0.042107216085241754,0,9.239414884343306e-4,0.04824118019066399,0.042548314237113055,0.05312386406785638,0.05975771071663238
0.01886433692721235,0.04213653085321003,9.239414884343306e-4,0,0.04851349990979999,0.04294618360850405,0.05316889901383257,0.05990188313239955
0.039543856912399464,0.028662068009503903,0.04824118019066399,0.04851349990979999,0,0.010733185749064183,0.020026644269665828,0.02512454712291577
0.03306021373075558,0.020111406113915212,0.042548314237113055,0.04294618360850405,0.010733185749064183,0,0.011384791772343823,0.01828805973363453
0.04332762480412585,0.029369371219190456,0.05312386406785638,0.05316889901383257,0.020026644269665828,0.011384791772343823,0,0.024548124185944632
0.0486823847391129,0.036295601798883546,0.05975771071663238,0.05990188313239955,0.02512454712291577,0.01828805973363453,0.024548124185944632,0
