"site_name","sal10","sal90","sal_sd","temp10","temp90","temp_sd","ho","avg_expected_hs","ar","day_an","length"
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",21.754796
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",14.121551
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",15.910831
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",18.49989
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",20.906767
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",18.080177
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",19.651217
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",16.820618
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",22.280398
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",10.527195
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",19.731394
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",15.658414
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",13.158431
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",22.249322
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",10.515485
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",20.772241
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",19.45258
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",17.66202
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",19.172052
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",13.760744
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",15.934696
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"78",16.587136
