"site_name","sal10","sal90","sal_sd","temp10","temp90","temp_sd","ho","avg_expected_hs","ar","day_an","length"
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.344765
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.308942
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.313245
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.32181
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.345752
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.304157
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.322767
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.327237
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.322605
"S1-LOLA",8.30654856528418,16.4543826666667,3.03382190435488,5.03450310849057,27.7325858949275,8.73244626481174,0.44245305057689,0.315691270067877,2.45235623158688,"15-21",0.340217
