"resid_len","dist","length","t","pop","bag_site"
-1.69850258673778,2.12446081892112,35,2,"W5-NH","Lewisetta"
-0.698502586737777,2.12446081892112,36,2,"W5-NH","Lewisetta"
3.30149741326222,2.12446081892112,40,2,"W5-NH","Lewisetta"
-2.69850258673778,2.12446081892112,34,2,"W5-NH","Lewisetta"
2.30149741326222,2.12446081892112,39,2,"W5-NH","Lewisetta"
-6.69850258673778,2.12446081892112,30,2,"W5-NH","Lewisetta"
-6.69850258673778,2.12446081892112,30,2,"W5-NH","Lewisetta"
2.30149741326222,2.12446081892112,39,2,"W5-NH","Lewisetta"
-12.6985025867378,2.12446081892112,24,2,"W5-NH","Lewisetta"
2.30149741326222,2.12446081892112,39,2,"W5-NH","Lewisetta"
-16.6985025867378,2.12446081892112,20,2,"W5-NH","Lewisetta"
-0.698502586737777,2.12446081892112,36,2,"W5-NH","Lewisetta"
-12.6985025867378,2.12446081892112,24,2,"W5-NH","Lewisetta"
-4.69850258673778,2.12446081892112,32,2,"W5-NH","Lewisetta"
-3.69850258673778,2.12446081892112,33,2,"W5-NH","Lewisetta"
-0.698502586737777,2.12446081892112,36,2,"W5-NH","Lewisetta"
-3.69850258673778,2.12446081892112,33,2,"W5-NH","Lewisetta"
-7.69850258673778,2.12446081892112,29,2,"W5-NH","Lewisetta"
-5.69850258673778,2.12446081892112,31,2,"W5-NH","Lewisetta"
-6.69850258673778,2.12446081892112,30,2,"W5-NH","Lewisetta"
-4.69850258673778,2.12446081892112,32,2,"W5-NH","Lewisetta"
-9.69850258673778,2.12446081892112,27,2,"W5-NH","Lewisetta"
-3.69850258673778,2.12446081892112,33,2,"W5-NH","Lewisetta"
-3.69850258673778,2.12446081892112,33,2,"W5-NH","Lewisetta"
5.30149741326222,2.12446081892112,42,2,"W5-NH","Lewisetta"
-1.69850258673778,2.12446081892112,35,2,"W5-NH","Lewisetta"
-9.69850258673778,2.12446081892112,27,2,"W5-NH","Lewisetta"
-5.69850258673778,2.12446081892112,31,2,"W5-NH","Lewisetta"
-4.69850258673778,2.12446081892112,32,2,"W5-NH","Lewisetta"
-2.69850258673778,2.12446081892112,34,2,"W5-NH","Lewisetta"
0.301497413262222,2.12446081892112,37,2,"W5-NH","Lewisetta"
